"COU","Country","VAR","Variable","SOU","Source","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2000","2000","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2001","2001","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2002","2002","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2003","2003","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2004","2004","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2005","2005","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2006","2006","YR","Years","0","Units",,,0,,
"IRN","Iran","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2007","2007","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2000","2000","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2001","2001","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2002","2002","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2003","2003","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2004","2004","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2005","2005","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2006","2006","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2007","2007","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2008","2008","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2009","2009","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2010","2010","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2011","2011","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2012","2012","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2013","2013","YR","Years","0","Units",,,0,,
"BLR","Belarus","CLENGTH","Length of power purchase agreement","MARINE","Marine","2014","2014","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2000","2000","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2001","2001","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2002","2002","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2003","2003","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2004","2004","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2005","2005","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2006","2006","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2007","2007","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2008","2008","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2009","2009","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2010","2010","YR","Years","0","Units",,,0,,
"MAR","Morocco","CLENGTH","Length of power purchase agreement","BIOMASS","Biomass","2011","2011","YR","Years","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2000","2000","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2001","2001","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2002","2002","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2003","2003","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2004","2004","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2005","2005","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2006","2006","USD","US Dollar","0","Units",,,0,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2007","2007","USD","US Dollar","0","Units",,,0.16449999809265,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2008","2008","USD","US Dollar","0","Units",,,0.17649999260902,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2009","2009","USD","US Dollar","0","Units",,,0.16740000247955,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2010","2010","USD","US Dollar","0","Units",,,0.15909999608994,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2011","2011","USD","US Dollar","0","Units",,,0.16699999570847,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2012","2012","USD","US Dollar","0","Units",,,0.15420000255108,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2013","2013","USD","US Dollar","0","Units",,,0.15940000116825,,
"MKD","North Macedonia","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2014","2014","USD","US Dollar","0","Units",,,0.15940000116825,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2000","2000","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2001","2001","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2002","2002","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2003","2003","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2004","2004","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2005","2005","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2006","2006","USD","US Dollar","0","Units",,,0,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2007","2007","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2008","2008","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2009","2009","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2010","2010","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2011","2011","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2012","2012","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2013","2013","USD","US Dollar","0","Units",,,0.52999997138977,,
"DOM","Dominican Republic","FIT_USD","Mean feed-in tariff","BIOMASS","Biomass","2014","2014","USD","US Dollar","0","Units",,,0.52999997138977,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2000","2000","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2001","2001","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2002","2002","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2003","2003","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2004","2004","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2005","2005","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2006","2006","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2007","2007","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2008","2008","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2009","2009","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2010","2010","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2011","2011","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2012","2012","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2013","2013","YR","Years","0","Units",,,0,,
"EGY","Egypt","CLENGTH","Length of power purchase agreement","GEOTH","Geothermal","2014","2014","YR","Years","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2000","2000","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2001","2001","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2002","2002","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2003","2003","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2004","2004","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2005","2005","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2006","2006","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2007","2007","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2008","2008","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2009","2009","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2010","2010","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2011","2011","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2012","2012","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2013","2013","USD","US Dollar","0","Units",,,0,,
"LIE","Liechtenstein","FIT_USD","Mean feed-in tariff","SHYDRO","Small Hydro","2014","2014","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2000","2000","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2001","2001","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2002","2002","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2003","2003","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2004","2004","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2005","2005","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2006","2006","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2007","2007","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2008","2008","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2009","2009","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2010","2010","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2011","2011","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2012","2012","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2013","2013","USD","US Dollar","0","Units",,,0,,
"MUS","Mauritius","FIT_USD","Mean feed-in tariff","SOLAR","Solar PV","2014","2014","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2000","2000","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2001","2001","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2002","2002","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2003","2003","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2004","2004","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2005","2005","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2006","2006","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2007","2007","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2008","2008","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2009","2009","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2010","2010","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2011","2011","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2012","2012","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2013","2013","USD","US Dollar","0","Units",,,0,,
"MDA","Moldova","FIT_USD","Mean feed-in tariff","WASTE","Waste","2014","2014","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2000","2000","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2001","2001","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2002","2002","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2003","2003","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2004","2004","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2005","2005","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2006","2006","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2007","2007","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2008","2008","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2009","2009","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2010","2010","USD","US Dollar","0","Units",,,0,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2011","2011","USD","US Dollar","0","Units",,,0.09520000219345,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2012","2012","USD","US Dollar","0","Units",,,0.08799999952316,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2013","2013","USD","US Dollar","0","Units",,,0.09099999815226,,
"BIH","Bosnia and Herzegovina","FIT_USD","Mean feed-in tariff","WIND","Wind","2014","2014","USD","US Dollar","0","Units",,,0.09089999645948,,
"DOM","Dominican Republic","CLENGTH","Length of power purchase agreement","WIND","Wind","2000","2000","YR","Years","0","Units",,,0,,
"DOM","Dominican Republic","CLENGTH","Length of power purchase agreement","WIND","Wind","2001","2001","YR","Years","0","Units",,,0,,
"DOM","Dominican Republic","CLENGTH","Length of power purchase agreement","WIND","Wind","2002","2002","YR","Years","0","Units",,,0,,
"DOM","Dominican Republic","CLENGTH","Length of power purchase agreement","WIND","Wind","2003","2003","YR","Years","0","Units",,,0,,
